timestamp,epoch,step,total_steps,batch,total_batches,learning_rate,avg_loss,rank_correlation,examples,time_ms,total_time_s
2024-12-14 14:12:35,0,19637,21977,196379,219770,0.001,0.645,17.530,1920,1281.148,26459.43
2024-12-14 14:12:36,0,19638,21977,196389,219770,0.001,0.612,17.513,1920,1282.026,26460.72
2024-12-14 14:12:37,0,19639,21977,196399,219770,0.001,0.702,18.012,1920,1291.118,26462.01
2024-12-14 14:12:39,0,19640,21977,196409,219770,0.001,0.630,17.027,1920,1348.300,26463.36
2024-12-14 14:12:40,0,19641,21977,196419,219770,0.001,0.672,18.374,1920,1288.639,26464.64
2024-12-14 14:12:41,0,19642,21977,196429,219770,0.001,0.678,17.219,1920,1285.887,26465.93
2024-12-14 14:12:43,0,19643,21977,196439,219770,0.001,0.621,18.125,1920,1293.922,26467.22
2024-12-14 14:12:44,0,19644,21977,196449,219770,0.001,0.668,17.984,1920,1259.372,26468.48
2024-12-14 14:12:45,0,19645,21977,196459,219770,0.001,0.651,17.481,1920,1274.985,26469.76
2024-12-14 14:12:47,0,19646,21977,196469,219770,0.001,0.559,17.788,1920,2168.348,26471.93
2024-12-14 14:12:49,0,19647,21977,196479,219770,0.001,0.635,17.455,1920,1271.143,26473.2
2024-12-14 14:12:50,0,19648,21977,196489,219770,0.001,0.600,17.103,1920,1289.519,26474.49
2024-12-14 14:12:51,0,19649,21977,196499,219770,0.001,0.661,17.626,1920,1258.363,26475.75
2024-12-14 14:12:53,0,19650,21977,196509,219770,0.001,0.677,18.093,1920,1336.529,26477.08
2024-12-14 14:12:55,0,19651,21977,196519,219770,0.001,0.620,17.887,1920,1974.960,26479.06
2024-12-14 14:12:56,0,19652,21977,196529,219770,0.001,0.641,17.555,1920,1251.839,26480.31
2024-12-14 14:12:57,0,19653,21977,196539,219770,0.001,0.667,18.012,1920,1277.610,26481.59
2024-12-14 14:12:58,0,19654,21977,196549,219770,0.001,0.680,17.220,1920,1264.714,26482.85
2024-12-14 14:13:00,0,19655,21977,196559,219770,0.001,0.690,17.556,1920,1268.908,26484.12
2024-12-14 14:13:01,0,19656,21977,196569,219770,0.001,0.666,17.761,1920,1250.883,26485.37
2024-12-14 14:13:02,0,19657,21977,196579,219770,0.001,0.569,18.283,1920,1271.879,26486.64
2024-12-14 14:13:03,0,19658,21977,196589,219770,0.001,0.643,17.516,1920,1269.843,26487.91
2024-12-14 14:13:05,0,19659,21977,196599,219770,0.001,0.690,17.219,1920,1288.869,26489.2
2024-12-14 14:13:06,0,19660,21977,196609,219770,0.001,0.675,16.801,1920,1360.453,26490.56
2024-12-14 14:13:07,0,19661,21977,196619,219770,0.001,0.638,17.255,1920,1276.149,26491.84
2024-12-14 14:13:09,0,19662,21977,196629,219770,0.001,0.665,16.959,1920,1265.922,26493.1
2024-12-14 14:13:10,0,19663,21977,196639,219770,0.001,0.631,18.284,1920,1282.116,26494.39
2024-12-14 14:13:11,0,19664,21977,196649,219770,0.001,0.641,17.766,1920,1276.940,26495.66
2024-12-14 14:13:12,0,19665,21977,196659,219770,0.001,0.694,17.742,1920,1252.825,26496.92
2024-12-14 14:13:14,0,19666,21977,196669,219770,0.001,0.663,18.023,1920,1291.154,26498.21
2024-12-14 14:13:15,0,19667,21977,196679,219770,0.001,0.647,17.214,1920,1267.298,26499.47
2024-12-14 14:13:16,0,19668,21977,196689,219770,0.001,0.629,17.514,1920,1284.527,26500.76
2024-12-14 14:13:17,0,19669,21977,196699,219770,0.001,0.662,17.420,1920,1285.396,26502.04
2024-12-14 14:13:19,0,19670,21977,196709,219770,0.001,0.655,17.554,1920,1347.192,26503.39
2024-12-14 14:13:20,0,19671,21977,196719,219770,0.001,0.627,17.917,1920,1270.849,26504.66
2024-12-14 14:13:21,0,19672,21977,196729,219770,0.001,0.665,17.046,1920,1273.590,26505.94
2024-12-14 14:13:23,0,19673,21977,196739,219770,0.001,0.634,17.810,1920,1277.814,26507.21
2024-12-14 14:13:24,0,19674,21977,196749,219770,0.001,0.630,17.980,1920,1267.843,26508.48
2024-12-14 14:13:25,0,19675,21977,196759,219770,0.001,0.580,17.271,1920,1278.152,26509.76
2024-12-14 14:13:26,0,19676,21977,196769,219770,0.001,0.702,17.505,1920,1255.378,26511.02
2024-12-14 14:13:29,0,19677,21977,196779,219770,0.001,0.647,17.909,1920,2381.606,26513.4
2024-12-14 14:13:31,0,19678,21977,196789,219770,0.001,0.658,17.789,1920,1956.210,26515.35
2024-12-14 14:13:32,0,19679,21977,196799,219770,0.001,0.651,17.684,1920,1273.319,26516.63
2024-12-14 14:13:33,0,19680,21977,196809,219770,0.001,0.754,17.129,1920,1370.770,26518.0
2024-12-14 14:13:35,0,19681,21977,196819,219770,0.001,0.677,17.794,1920,1274.520,26519.27
2024-12-14 14:13:36,0,19682,21977,196829,219770,0.001,0.676,17.516,1920,1274.927,26520.55
2024-12-14 14:13:37,0,19683,21977,196839,219770,0.001,0.657,16.897,1920,1271.073,26521.82
2024-12-14 14:13:39,0,19684,21977,196849,219770,0.001,0.712,16.881,1920,1272.926,26523.09
2024-12-14 14:13:40,0,19685,21977,196859,219770,0.001,0.637,17.669,1920,1268.830,26524.36
2024-12-14 14:13:41,0,19686,21977,196869,219770,0.001,0.709,17.412,1920,1277.666,26525.64
2024-12-14 14:13:42,0,19687,21977,196879,219770,0.001,0.627,17.171,1920,1281.078,26526.92
2024-12-14 14:13:44,0,19688,21977,196889,219770,0.001,0.718,17.322,1920,1290.592,26528.21
2024-12-14 14:13:45,0,19689,21977,196899,219770,0.001,0.690,16.942,1920,1279.414,26529.49
2024-12-14 14:13:46,0,19690,21977,196909,219770,0.001,0.668,17.856,1920,1357.293,26530.85
2024-12-14 14:13:48,0,19691,21977,196919,219770,0.001,0.736,17.413,1920,1257.580,26532.1
2024-12-14 14:13:49,0,19692,21977,196929,219770,0.001,0.621,17.777,1920,1273.777,26533.38
2024-12-14 14:13:50,0,19693,21977,196939,219770,0.001,0.730,17.711,1920,1278.671,26534.66
2024-12-14 14:13:51,0,19694,21977,196949,219770,0.001,0.663,17.452,1920,1280.053,26535.94
2024-12-14 14:13:53,0,19695,21977,196959,219770,0.001,0.628,17.766,1920,1249.977,26537.19
2024-12-14 14:13:54,0,19696,21977,196969,219770,0.001,0.707,17.939,1920,1261.326,26538.45
2024-12-14 14:13:55,0,19697,21977,196979,219770,0.001,0.654,17.746,1920,1293.333,26539.74
2024-12-14 14:13:56,0,19698,21977,196989,219770,0.001,0.650,16.830,1920,1262.650,26541.0
2024-12-14 14:13:58,0,19699,21977,196999,219770,0.001,0.580,17.949,1920,1257.245,26542.26
2024-12-14 14:13:59,0,19700,21977,197009,219770,0.001,0.595,18.416,1920,1341.928,26543.6
2024-12-14 14:14:00,0,19701,21977,197019,219770,0.001,0.651,18.051,1920,1272.745,26544.88
2024-12-14 14:14:02,0,19702,21977,197029,219770,0.001,0.698,17.835,1920,1291.973,26546.17
2024-12-14 14:14:04,0,19703,21977,197039,219770,0.001,0.660,17.425,1920,1969.327,26548.14
2024-12-14 14:14:05,0,19704,21977,197049,219770,0.001,0.765,16.976,1920,1281.932,26549.42
2024-12-14 14:14:06,0,19705,21977,197059,219770,0.001,0.639,17.740,1920,1276.829,26550.7
2024-12-14 14:14:07,0,19706,21977,197069,219770,0.001,0.654,17.887,1920,1287.401,26551.98
2024-12-14 14:14:09,0,19707,21977,197079,219770,0.001,0.655,17.676,1920,1290.662,26553.27
2024-12-14 14:14:11,0,19708,21977,197089,219770,0.001,0.687,17.942,1920,2451.783,26555.73
2024-12-14 14:14:12,0,19709,21977,197099,219770,0.001,0.580,17.665,1920,1276.777,26557.0
2024-12-14 14:14:14,0,19710,21977,197109,219770,0.001,0.644,17.646,1920,1363.716,26558.37
2024-12-14 14:14:15,0,19711,21977,197119,219770,0.001,0.619,17.627,1920,1286.201,26559.65
2024-12-14 14:14:16,0,19712,21977,197129,219770,0.001,0.628,17.008,1920,1283.508,26560.94
2024-12-14 14:14:18,0,19713,21977,197139,219770,0.001,0.610,17.808,1920,1329.212,26562.26
2024-12-14 14:14:19,0,19714,21977,197149,219770,0.001,0.637,17.964,1920,1335.789,26563.6
2024-12-14 14:14:20,0,19715,21977,197159,219770,0.001,0.642,17.991,1920,1340.784,26564.94
2024-12-14 14:14:22,0,19716,21977,197169,219770,0.001,0.673,17.031,1920,1266.415,26566.21
2024-12-14 14:14:23,0,19717,21977,197179,219770,0.001,0.648,17.199,1920,1280.710,26567.49
2024-12-14 14:14:24,0,19718,21977,197189,219770,0.001,0.651,18.313,1920,1279.709,26568.77
2024-12-14 14:14:26,0,19719,21977,197199,219770,0.001,0.650,17.445,1920,1294.749,26570.06
2024-12-14 14:14:27,0,19720,21977,197209,219770,0.001,0.557,17.408,1920,1400.916,26571.46
2024-12-14 14:14:28,0,19721,21977,197219,219770,0.001,0.621,17.527,1920,1285.894,26572.75
2024-12-14 14:14:29,0,19722,21977,197229,219770,0.001,0.654,17.280,1920,1284.782,26574.03
2024-12-14 14:14:31,0,19723,21977,197239,219770,0.001,0.619,17.901,1920,1294.249,26575.33
2024-12-14 14:14:32,0,19724,21977,197249,219770,0.001,0.609,18.454,1920,1277.945,26576.61
2024-12-14 14:14:33,0,19725,21977,197259,219770,0.001,0.650,17.318,1920,1291.393,26577.9
2024-12-14 14:14:35,0,19726,21977,197269,219770,0.001,0.642,17.299,1920,1305.487,26579.2
2024-12-14 14:14:36,0,19727,21977,197279,219770,0.001,0.658,18.036,1920,1266.815,26580.47
2024-12-14 14:14:37,0,19728,21977,197289,219770,0.001,0.670,17.040,1920,1255.905,26581.73
2024-12-14 14:14:38,0,19729,21977,197299,219770,0.001,0.578,17.960,1920,1267.221,26582.99
2024-12-14 14:14:41,0,19730,21977,197309,219770,0.001,0.700,16.247,1920,2075.968,26585.07
2024-12-14 14:14:42,0,19731,21977,197319,219770,0.001,0.634,17.427,1920,1291.025,26586.36
2024-12-14 14:14:43,0,19732,21977,197329,219770,0.001,0.684,16.937,1920,1309.889,26587.67
2024-12-14 14:14:44,0,19733,21977,197339,219770,0.001,0.679,17.883,1920,1252.328,26588.92
2024-12-14 14:14:46,0,19734,21977,197349,219770,0.001,0.663,17.375,1920,1275.527,26590.2
2024-12-14 14:14:47,0,19735,21977,197359,219770,0.001,0.633,17.619,1920,1273.331,26591.47
2024-12-14 14:14:48,0,19736,21977,197369,219770,0.001,0.624,17.930,1920,1260.201,26592.73
2024-12-14 14:14:49,0,19737,21977,197379,219770,0.001,0.681,17.034,1920,1285.669,26594.02
2024-12-14 14:14:51,0,19738,21977,197389,219770,0.001,0.666,17.532,1920,1277.550,26595.29
2024-12-14 14:14:52,0,19739,21977,197399,219770,0.001,0.713,17.108,1920,1282.861,26596.58
2024-12-14 14:14:54,0,19740,21977,197409,219770,0.001,0.627,17.606,1920,2409.400,26598.99
2024-12-14 14:14:56,0,19741,21977,197419,219770,0.001,0.676,16.522,1920,1258.169,26600.25
2024-12-14 14:14:57,0,19742,21977,197429,219770,0.001,0.659,17.244,1920,1273.345,26601.52
2024-12-14 14:14:58,0,19743,21977,197439,219770,0.001,0.681,17.006,1920,1281.575,26602.8
2024-12-14 14:15:00,0,19744,21977,197449,219770,0.001,0.641,17.903,1920,1272.900,26604.07
2024-12-14 14:15:01,0,19745,21977,197459,219770,0.001,0.687,17.676,1920,1248.355,26605.32
2024-12-14 14:15:02,0,19746,21977,197469,219770,0.001,0.672,16.999,1920,1249.223,26606.57
2024-12-14 14:15:03,0,19747,21977,197479,219770,0.001,0.719,17.646,1920,1271.550,26607.84
2024-12-14 14:15:05,0,19748,21977,197489,219770,0.001,0.622,17.733,1920,1288.903,26609.13
2024-12-14 14:15:06,0,19749,21977,197499,219770,0.001,0.700,17.596,1920,1274.248,26610.41
2024-12-14 14:15:07,0,19750,21977,197509,219770,0.001,0.667,17.725,1920,1382.216,26611.79
2024-12-14 14:15:09,0,19751,21977,197519,219770,0.001,0.600,17.622,1920,1272.199,26613.06
2024-12-14 14:15:10,0,19752,21977,197529,219770,0.001,0.616,17.550,1920,1287.040,26614.35
2024-12-14 14:15:11,0,19753,21977,197539,219770,0.001,0.727,17.427,1920,1267.870,26615.61
2024-12-14 14:15:12,0,19754,21977,197549,219770,0.001,0.611,18.104,1920,1283.773,26616.9
2024-12-14 14:15:14,0,19755,21977,197559,219770,0.001,0.619,18.866,1920,1255.834,26618.15
2024-12-14 14:15:16,0,19756,21977,197569,219770,0.001,0.646,18.313,1920,2003.911,26620.16
2024-12-14 14:15:17,0,19757,21977,197579,219770,0.001,0.627,17.582,1920,1328.803,26621.49
2024-12-14 14:15:18,0,19758,21977,197589,219770,0.001,0.708,17.300,1920,1292.374,26622.78
2024-12-14 14:15:20,0,19759,21977,197599,219770,0.001,0.631,17.376,1920,1299.269,26624.08
2024-12-14 14:15:21,0,19760,21977,197609,219770,0.001,0.710,17.742,1920,1365.410,26625.44
2024-12-14 14:15:22,0,19761,21977,197619,219770,0.001,0.670,17.751,1920,1288.971,26626.73
2024-12-14 14:15:23,0,19762,21977,197629,219770,0.001,0.666,16.966,1920,1300.559,26628.03
2024-12-14 14:15:25,0,19763,21977,197639,219770,0.001,0.622,18.174,1920,1270.453,26629.3
2024-12-14 14:15:26,0,19764,21977,197649,219770,0.001,0.651,18.050,1920,1284.221,26630.59
2024-12-14 14:15:27,0,19765,21977,197659,219770,0.001,0.610,17.590,1920,1261.308,26631.85
2024-12-14 14:15:29,0,19766,21977,197669,219770,0.001,0.686,17.152,1920,1264.616,26633.11
2024-12-14 14:15:30,0,19767,21977,197679,219770,0.001,0.628,17.960,1920,1270.566,26634.38
2024-12-14 14:15:31,0,19768,21977,197689,219770,0.001,0.616,17.987,1920,1283.465,26635.67
2024-12-14 14:15:32,0,19769,21977,197699,219770,0.001,0.677,16.946,1920,1258.888,26636.93
2024-12-14 14:15:34,0,19770,21977,197709,219770,0.001,0.618,17.660,1920,1359.350,26638.29
2024-12-14 14:15:36,0,19771,21977,197719,219770,0.001,0.613,17.569,1920,2335.652,26640.62
2024-12-14 14:15:37,0,19772,21977,197729,219770,0.001,0.779,16.699,1920,1266.582,26641.89
2024-12-14 14:15:39,0,19773,21977,197739,219770,0.001,0.678,17.482,1920,1263.323,26643.15
2024-12-14 14:15:40,0,19774,21977,197749,219770,0.001,0.689,18.149,1920,1284.446,26644.44
2024-12-14 14:15:41,0,19775,21977,197759,219770,0.001,0.626,17.977,1920,1265.358,26645.7
2024-12-14 14:15:42,0,19776,21977,197769,219770,0.001,0.586,18.068,1920,1268.620,26646.97
2024-12-14 14:15:44,0,19777,21977,197779,219770,0.001,0.657,17.240,1920,1282.817,26648.25
2024-12-14 14:15:45,0,19778,21977,197789,219770,0.001,0.689,17.066,1920,1260.147,26649.51
2024-12-14 14:15:46,0,19779,21977,197799,219770,0.001,0.670,17.808,1920,1253.928,26650.77
2024-12-14 14:15:48,0,19780,21977,197809,219770,0.001,0.679,18.032,1920,2078.668,26652.85
2024-12-14 14:15:50,0,19781,21977,197819,219770,0.001,0.626,17.668,1920,1276.361,26654.12
2024-12-14 14:15:51,0,19782,21977,197829,219770,0.001,0.640,17.579,1920,1280.940,26655.4
2024-12-14 14:15:52,0,19783,21977,197839,219770,0.001,0.593,17.485,1920,1291.438,26656.69
2024-12-14 14:15:53,0,19784,21977,197849,219770,0.001,0.723,17.204,1920,1277.863,26657.97
2024-12-14 14:15:55,0,19785,21977,197859,219770,0.001,0.634,17.201,1920,1268.378,26659.24
2024-12-14 14:15:56,0,19786,21977,197869,219770,0.001,0.675,17.562,1920,1276.198,26660.52
2024-12-14 14:15:57,0,19787,21977,197879,219770,0.001,0.589,18.030,1920,1281.610,26661.8
2024-12-14 14:15:59,0,19788,21977,197889,219770,0.001,0.653,17.126,1920,1264.655,26663.06
2024-12-14 14:16:00,0,19789,21977,197899,219770,0.001,0.653,18.165,1920,1269.847,26664.33
2024-12-14 14:16:01,0,19790,21977,197909,219770,0.001,0.598,18.422,1920,1359.550,26665.69
2024-12-14 14:16:02,0,19791,21977,197919,219770,0.001,0.669,16.848,1920,1270.928,26666.96
2024-12-14 14:16:04,0,19792,21977,197929,219770,0.001,0.644,17.507,1920,1284.072,26668.25
2024-12-14 14:16:05,0,19793,21977,197939,219770,0.001,0.630,18.052,1920,1275.830,26669.52
2024-12-14 14:16:06,0,19794,21977,197949,219770,0.001,0.671,17.459,1920,1274.584,26670.8
2024-12-14 14:16:08,0,19795,21977,197959,219770,0.001,0.655,17.579,1920,1280.914,26672.08
2024-12-14 14:16:09,0,19796,21977,197969,219770,0.001,0.644,17.905,1920,1266.761,26673.35
2024-12-14 14:16:10,0,19797,21977,197979,219770,0.001,0.708,17.102,1920,1281.714,26674.63
2024-12-14 14:16:11,0,19798,21977,197989,219770,0.001,0.648,17.538,1920,1266.855,26675.89
2024-12-14 14:16:13,0,19799,21977,197999,219770,0.001,0.686,17.390,1920,1275.217,26677.17
2024-12-14 14:16:14,0,19800,21977,198009,219770,0.001,0.708,17.115,1920,1372.738,26678.54
2024-12-14 14:16:15,0,19801,21977,198019,219770,0.001,0.611,17.998,1920,1270.631,26679.81
2024-12-14 14:16:18,0,19802,21977,198029,219770,0.001,0.630,17.258,1920,2255.206,26682.07
2024-12-14 14:16:19,0,19803,21977,198039,219770,0.001,0.689,17.553,1920,1298.715,26683.37
2024-12-14 14:16:20,0,19804,21977,198049,219770,0.001,0.657,17.523,1920,1276.893,26684.64
2024-12-14 14:16:22,0,19805,21977,198059,219770,0.001,0.669,17.981,1920,1998.732,26686.64
2024-12-14 14:16:23,0,19806,21977,198069,219770,0.001,0.605,18.041,1920,1301.913,26687.94
2024-12-14 14:16:25,0,19807,21977,198079,219770,0.001,0.652,17.616,1920,1290.675,26689.24
2024-12-14 14:16:26,0,19808,21977,198089,219770,0.001,0.718,16.509,1920,1272.645,26690.51
2024-12-14 14:16:27,0,19809,21977,198099,219770,0.001,0.675,17.605,1920,1269.972,26691.78
2024-12-14 14:16:29,0,19810,21977,198109,219770,0.001,0.587,18.120,1920,1338.469,26693.12
2024-12-14 14:16:30,0,19811,21977,198119,219770,0.001,0.680,17.835,1920,1265.292,26694.38
2024-12-14 14:16:31,0,19812,21977,198129,219770,0.001,0.623,17.968,1920,1267.694,26695.65
2024-12-14 14:16:32,0,19813,21977,198139,219770,0.001,0.690,17.658,1920,1277.952,26696.93
2024-12-14 14:16:34,0,19814,21977,198149,219770,0.001,0.626,17.285,1920,1270.576,26698.2
2024-12-14 14:16:35,0,19815,21977,198159,219770,0.001,0.705,17.801,1920,1277.338,26699.48
2024-12-14 14:16:36,0,19816,21977,198169,219770,0.001,0.627,16.813,1920,1272.135,26700.75
2024-12-14 14:16:37,0,19817,21977,198179,219770,0.001,0.680,17.467,1920,1264.798,26702.01
2024-12-14 14:16:39,0,19818,21977,198189,219770,0.001,0.687,18.082,1920,1288.821,26703.3
2024-12-14 14:16:40,0,19819,21977,198199,219770,0.001,0.581,17.991,1920,1268.063,26704.57
2024-12-14 14:16:41,0,19820,21977,198209,219770,0.001,0.703,18.062,1920,1370.205,26705.94
2024-12-14 14:16:43,0,19821,21977,198219,219770,0.001,0.618,18.372,1920,1275.312,26707.21
2024-12-14 14:16:44,0,19822,21977,198229,219770,0.001,0.688,17.731,1920,1295.070,26708.51
2024-12-14 14:16:45,0,19823,21977,198239,219770,0.001,0.664,16.887,1920,1286.278,26709.8
2024-12-14 14:16:47,0,19824,21977,198249,219770,0.001,0.681,17.416,1920,1266.017,26711.06
2024-12-14 14:16:48,0,19825,21977,198259,219770,0.001,0.653,17.256,1920,1275.410,26712.34
2024-12-14 14:16:49,0,19826,21977,198269,219770,0.001,0.638,17.977,1920,1271.418,26713.61
2024-12-14 14:16:50,0,19827,21977,198279,219770,0.001,0.662,17.040,1920,1276.611,26714.89
2024-12-14 14:16:52,0,19828,21977,198289,219770,0.001,0.651,17.413,1920,1259.250,26716.14
2024-12-14 14:16:53,0,19829,21977,198299,219770,0.001,0.653,17.689,1920,1267.930,26717.41
2024-12-14 14:16:55,0,19830,21977,198309,219770,0.001,0.636,17.882,1920,2033.351,26719.45
2024-12-14 14:16:56,0,19831,21977,198319,219770,0.001,0.667,17.461,1920,1276.937,26720.72
2024-12-14 14:16:57,0,19832,21977,198329,219770,0.001,0.605,18.096,1920,1297.688,26722.02
2024-12-14 14:16:59,0,19833,21977,198339,219770,0.001,0.599,17.487,1920,1276.155,26723.3
2024-12-14 14:17:01,0,19834,21977,198349,219770,0.001,0.637,17.837,1920,2305.624,26725.6
2024-12-14 14:17:02,0,19835,21977,198359,219770,0.001,0.645,17.473,1920,1285.380,26726.89
2024-12-14 14:17:04,0,19836,21977,198369,219770,0.001,0.664,18.218,1920,1276.695,26728.16
2024-12-14 14:17:05,0,19837,21977,198379,219770,0.001,0.555,17.908,1920,1264.043,26729.43
2024-12-14 14:17:06,0,19838,21977,198389,219770,0.001,0.679,17.334,1920,1282.514,26730.71
2024-12-14 14:17:07,0,19839,21977,198399,219770,0.001,0.659,17.187,1920,1287.731,26732.0
2024-12-14 14:17:09,0,19840,21977,198409,219770,0.001,0.689,17.482,1920,1370.373,26733.37
2024-12-14 14:17:10,0,19841,21977,198419,219770,0.001,0.677,17.940,1920,1265.280,26734.63
2024-12-14 14:17:11,0,19842,21977,198429,219770,0.001,0.725,17.476,1920,1281.091,26735.92
2024-12-14 14:17:13,0,19843,21977,198439,219770,0.001,0.648,17.293,1920,1268.234,26737.18
2024-12-14 14:17:14,0,19844,21977,198449,219770,0.001,0.675,17.791,1920,1278.644,26738.46
2024-12-14 14:17:15,0,19845,21977,198459,219770,0.001,0.642,17.505,1920,1282.450,26739.74
2024-12-14 14:17:16,0,19846,21977,198469,219770,0.001,0.656,17.913,1920,1289.930,26741.03
2024-12-14 14:17:18,0,19847,21977,198479,219770,0.001,0.683,18.000,1920,1275.524,26742.31
2024-12-14 14:17:19,0,19848,21977,198489,219770,0.001,0.645,17.487,1920,1292.536,26743.6
2024-12-14 14:17:20,0,19849,21977,198499,219770,0.001,0.686,17.780,1920,1278.330,26744.88
2024-12-14 14:17:22,0,19850,21977,198509,219770,0.001,0.672,17.029,1920,1361.071,26746.24
2024-12-14 14:17:23,0,19851,21977,198519,219770,0.001,0.678,17.487,1920,1266.800,26747.51
2024-12-14 14:17:24,0,19852,21977,198529,219770,0.001,0.615,18.470,1920,1267.802,26748.78
2024-12-14 14:17:25,0,19853,21977,198539,219770,0.001,0.631,18.015,1920,1271.186,26750.05
2024-12-14 14:17:27,0,19854,21977,198549,219770,0.001,0.687,17.209,1920,1267.156,26751.31
2024-12-14 14:17:28,0,19855,21977,198559,219770,0.001,0.664,17.277,1920,1284.800,26752.6
2024-12-14 14:17:29,0,19856,21977,198569,219770,0.001,0.665,17.527,1920,1288.068,26753.89
2024-12-14 14:17:31,0,19857,21977,198579,219770,0.001,0.563,17.791,1920,1259.823,26755.15
2024-12-14 14:17:32,0,19858,21977,198589,219770,0.001,0.666,17.483,1920,1265.747,26756.41
2024-12-14 14:17:34,0,19859,21977,198599,219770,0.001,0.688,16.701,1920,1942.584,26758.36
2024-12-14 14:17:35,0,19860,21977,198609,219770,0.001,0.693,17.721,1920,1362.560,26759.72
2024-12-14 14:17:36,0,19861,21977,198619,219770,0.001,0.658,17.802,1920,1280.876,26761.0
2024-12-14 14:17:38,0,19862,21977,198629,219770,0.001,0.637,17.679,1920,1276.341,26762.28
2024-12-14 14:17:39,0,19863,21977,198639,219770,0.001,0.637,17.808,1920,1276.984,26763.55
2024-12-14 14:17:40,0,19864,21977,198649,219770,0.001,0.623,17.522,1920,1288.478,26764.84
2024-12-14 14:17:43,0,19865,21977,198659,219770,0.001,0.661,17.637,1920,2369.553,26767.21
2024-12-14 14:17:44,0,19866,21977,198669,219770,0.001,0.684,17.875,1920,1257.942,26768.47
2024-12-14 14:17:45,0,19867,21977,198679,219770,0.001,0.677,17.428,1920,1275.395,26769.74
2024-12-14 14:17:46,0,19868,21977,198689,219770,0.001,0.725,17.412,1920,1275.143,26771.02
2024-12-14 14:17:48,0,19869,21977,198699,219770,0.001,0.640,17.617,1920,1276.740,26772.3
2024-12-14 14:17:49,0,19870,21977,198709,219770,0.001,0.612,17.892,1920,1363.346,26773.66
2024-12-14 14:17:50,0,19871,21977,198719,219770,0.001,0.631,17.426,1920,1288.725,26774.95
2024-12-14 14:17:52,0,19872,21977,198729,219770,0.001,0.652,17.268,1920,1273.866,26776.22
2024-12-14 14:17:53,0,19873,21977,198739,219770,0.001,0.771,16.933,1920,1292.537,26777.51
2024-12-14 14:17:54,0,19874,21977,198749,219770,0.001,0.654,17.255,1920,1266.407,26778.78
2024-12-14 14:17:55,0,19875,21977,198759,219770,0.001,0.701,17.658,1920,1249.965,26780.03
2024-12-14 14:17:57,0,19876,21977,198769,219770,0.001,0.626,18.018,1920,1252.303,26781.28
2024-12-14 14:17:58,0,19877,21977,198779,219770,0.001,0.637,17.578,1920,1261.540,26782.54
2024-12-14 14:17:59,0,19878,21977,198789,219770,0.001,0.688,17.387,1920,1265.270,26783.81
2024-12-14 14:18:01,0,19879,21977,198799,219770,0.001,0.680,17.878,1920,1271.388,26785.08
2024-12-14 14:18:02,0,19880,21977,198809,219770,0.001,0.596,17.625,1920,1352.332,26786.43
2024-12-14 14:18:03,0,19881,21977,198819,219770,0.001,0.648,17.737,1920,1276.397,26787.71
2024-12-14 14:18:04,0,19882,21977,198829,219770,0.001,0.644,17.030,1920,1276.653,26788.99
2024-12-14 14:18:06,0,19883,21977,198839,219770,0.001,0.642,17.537,1920,1278.163,26790.26
2024-12-14 14:18:07,0,19884,21977,198849,219770,0.001,0.675,17.939,1920,1265.646,26791.53
2024-12-14 14:18:08,0,19885,21977,198859,219770,0.001,0.631,17.967,1920,1281.280,26792.81
2024-12-14 14:18:10,0,19886,21977,198869,219770,0.001,0.617,17.827,1920,1962.110,26794.77
2024-12-14 14:18:12,0,19887,21977,198879,219770,0.001,0.673,17.839,1920,1278.247,26796.05
2024-12-14 14:18:13,0,19888,21977,198889,219770,0.001,0.646,17.597,1920,1260.499,26797.31
2024-12-14 14:18:14,0,19889,21977,198899,219770,0.001,0.685,17.937,1920,1280.672,26798.59
2024-12-14 14:18:15,0,19890,21977,198909,219770,0.001,0.643,17.699,1920,1361.539,26799.95
2024-12-14 14:18:17,0,19891,21977,198919,219770,0.001,0.658,17.937,1920,1310.835,26801.27
2024-12-14 14:18:18,0,19892,21977,198929,219770,0.001,0.628,18.138,1920,1264.311,26802.53
2024-12-14 14:18:19,0,19893,21977,198939,219770,0.001,0.662,17.296,1920,1327.074,26803.86
2024-12-14 14:18:21,0,19894,21977,198949,219770,0.001,0.668,18.136,1920,1295.871,26805.15
2024-12-14 14:18:22,0,19895,21977,198959,219770,0.001,0.707,17.583,1920,1253.827,26806.41
2024-12-14 14:18:24,0,19896,21977,198969,219770,0.001,0.706,17.005,1920,2417.654,26808.82
2024-12-14 14:18:26,0,19897,21977,198979,219770,0.001,0.647,17.643,1920,1282.743,26810.11
2024-12-14 14:18:27,0,19898,21977,198989,219770,0.001,0.696,16.905,1920,1274.604,26811.38
2024-12-14 14:18:28,0,19899,21977,198999,219770,0.001,0.600,17.139,1920,1288.260,26812.67
2024-12-14 14:18:29,0,19900,21977,199009,219770,0.001,0.696,17.639,1920,1357.574,26814.03
2024-12-14 14:18:31,0,19901,21977,199019,219770,0.001,0.743,17.472,1920,1293.077,26815.32
2024-12-14 14:18:32,0,19902,21977,199029,219770,0.001,0.710,17.518,1920,1266.922,26816.59
2024-12-14 14:18:33,0,19903,21977,199039,219770,0.001,0.676,17.824,1920,1275.574,26817.86
2024-12-14 14:18:35,0,19904,21977,199049,219770,0.001,0.722,17.680,1920,1280.351,26819.14
